TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADSECT_ID,ROADLENGTH,DIRNAME,JAM_SPEED
3,宝安大道,5,宝安区,福永大道,1454,翠岗西路,145415,446,北-南,20
3,宝安大道,5,宝安区,翠岗西路,1454,机场道,145416,1975,北-南,20
3,宝安大道,5,宝安区,机场道,1454,兴华路(福永),145417,747,北-南,20
3,宝安大道,5,宝安区,兴华路(福永),1454,机场南路,145418,3104,北-南,20
3,宝安大道,5,宝安区,机场南路,1454,疏港通道,145419,658,北-南,20
3,宝安大道,5,宝安区,疏港通道,1454,航城大道,145420,640,北-南,20
3,宝安大道,5,宝安区,航城大道,1454,固戍一路,145421,913,北-南,20
3,宝安大道,5,宝安区,固戍一路,1454,银田路,145422,1854,北-南,20
3,宝安大道,5,宝安区,银田路,1454,西乡大道,145423,1096,北-南,20
3,宝安大道,5,宝安区,西乡大道,1454,海城路,145424,746,北-南,20
3,宝安大道,5,宝安区,海城路,1454,新安六路,145425,825,北-南,20
3,宝安大道,5,宝安区,新安六路,1454,裕安一路,145426,1155,北-南,20
3,宝安大道,5,宝安区,裕安一路,1454,兴华一路,145427,1058,北-南,20
3,宝安大道,5,宝安区,兴华一路,1454,新安一路,145428,602,北-南,20
3,宝安大道,5,宝安区,新安一路,1454,湖滨中路,145429,518,北-南,20
3,宝安大道,3,南山区,湖滨中路,1454,月亮湾大道,145430,897,北-南,20
3,宝安大道,3,南山区,月亮湾大道,1454,前海路,145431,594,北-南,20
3,宝安大道,3,南山区,前海路,1454,深南大道,145432,274,北-南,20
3,沙河东路,3,南山区,滨海大道,1463,白石路,146301,924,南-北,20
3,洲石公路,5,宝安区,九围路,2403,黄布麻路,240305,2129,南-北,20
3,洲石公路,5,宝安区,黄布麻路,2403,南光高速公路,240306,2177,南-北,20
3,洲石公路,5,宝安区,南光高速公路,2403,塘头大道,240307,2862,南-北,20
3,洲石公路,5,宝安区,塘头大道,2403,松白路,240308,841,南-北,20
3,洲石公路,5,宝安区,松白路,2404,塘头大道,240401,858,北-南,20
3,洲石公路,5,宝安区,塘头大道,2404,南光高速公路,240402,2638,北-南,20
3,洲石公路,5,宝安区,南光高速公路,2404,黄布麻路,240403,2504,北-南,20
3,洲石公路,5,宝安区,黄布麻路,2404,九围路,240404,2053,北-南,20
3,洲石公路,5,宝安区,九围路,2404,机荷高速公路,240405,1460,北-南,20
3,洲石公路,5,宝安区,机荷高速公路,2404,广深高速公路,240406,1553,北-南,20
3,洲石公路,5,宝安区,广深高速公路,2404,前进二路,240407,606,北-南,20
3,洲石公路,5,宝安区,前进二路,2404,广深公路,240408,496,北-南,20
3,宝石路,5,宝安区,创业二路,2413,上川路,241301,407,南-北,20
3,宝石路,5,宝安区,上川路,2413,南光高速公路,241302,3219,南-北,20
3,宝石路,5,宝安区,南光高速公路,2413,松白路,241303,2842,南-北,20
3,宝石路,5,宝安区,松白路,2414,南光高速公路,241401,2867,北-南,20
3,宝石路,5,宝安区,南光高速公路,2414,上川路,241402,3205,北-南,20
3,宝石路,5,宝安区,上川路,2414,创业二路,241403,409,北-南,20
3,新和大道,5,宝安区,广深公路,2421,中心路（宝安）,242101,1898,东-西,20
3,新和大道,5,宝安区,中心路（宝安）,2421,宝安大道,242102,525,东-西,20
3,新和大道,5,宝安区,宝安大道,2421,大埔路,242103,665,东-西,20
3,新和大道,5,宝安区,大埔路,2421,环镇路,242104,481,东-西,20
3,新和大道,5,宝安区,环镇路,2421,沙井路,242105,557,东-西,20
3,新和大道,5,宝安区,沙井路,2421,西环路(沙井),242106,1863,东-西,20
3,新和大道,5,宝安区,西环路(沙井),2422,沙井路,242201,1879,西-东,20
3,新和大道,5,宝安区,沙井路,2422,环镇路,242202,546,西-东,20
3,新和大道,5,宝安区,环镇路,2422,大埔路,242203,483,西-东,20
3,新和大道,5,宝安区,大埔路,2422,宝安大道,242204,679,西-东,20
3,新和大道,5,宝安区,宝安大道,2422,中心路（宝安）,242205,514,西-东,20
3,新和大道,5,宝安区,中心路（宝安）,2422,广深公路,242206,1889,西-东,20
3,北环路,5,宝安区,广深公路,2431,中心路（宝安）,243104,2098,东-西,20
3,北环路,5,宝安区,中心路（宝安）,2431,宝安大道,243105,526,东-西,20
3,北环路,5,宝安区,宝安大道,2431,岗头路,243106,537,东-西,20
3,北环路,5,宝安区,岗头路,2431,环镇路,243107,720,东-西,20
3,北环路,5,宝安区,环镇路,2431,西环路(沙井),243108,1256,东-西,20
3,北环路,5,宝安区,西环路(沙井),2431,锦程路,243109,1720,东-西,20
3,北环路,5,宝安区,锦程路,2432,西环路(沙井),243201,1643,西-东,20
3,北环路,5,宝安区,西环路(沙井),2432,环镇路,243202,1256,西-东,20
3,北环路,5,宝安区,环镇路,2432,岗头路,243203,719,西-东,20
3,北环路,5,宝安区,岗头路,2432,宝安大道,243204,551,西-东,20
3,北环路,5,宝安区,宝安大道,2432,中心路（宝安）,243205,525,西-东,20
3,北环路,5,宝安区,中心路（宝安）,2432,广深公路,243206,2105,西-东,20
3,南环路,5,宝安区,广深公路,2441,中心路（宝安）,244101,694,东-西,20
3,南环路,5,宝安区,中心路（宝安）,2441,宝安大道,244102,1097,东-西,20
3,南环路,5,宝安区,宝安大道,2441,环镇路,244103,470,东-西,20
3,南环路,5,宝安区,环镇路,2441,沙井路,244104,743,东-西,20
3,南环路,5,宝安区,沙井路,2441,西环路(沙井),244105,519,东-西,20
3,南环路,5,宝安区,西环路(沙井),2441,松福大道,244106,797,东-西,20
3,南环路,5,宝安区,松福大道,2441,锦程路,244107,768,东-西,20
3,南环路,5,宝安区,锦程路,2442,松福大道,244201,784,西-东,20
3,南环路,5,宝安区,松福大道,2442,西环路(沙井),244202,786,西-东,20
3,南环路,5,宝安区,西环路(沙井),2442,沙井路,244203,517,西-东,20
3,南环路,5,宝安区,沙井路,2442,环镇路,244204,745,西-东,20
3,南环路,5,宝安区,环镇路,2442,宝安大道,244205,479,西-东,20
3,南环路,5,宝安区,宝安大道,2442,中心路（宝安）,244206,1097,西-东,20
3,南环路,5,宝安区,中心路（宝安）,2442,广深公路,244207,680,西-东,20
3,凤塘大道,5,宝安区,凤凰山大道,2451,大洋路,245101,750,东-西,20
3,凤塘大道,5,宝安区,大洋路,2451,宝安大道,245102,1096,东-西,20
3,凤塘大道,5,宝安区,宝安大道,2451,桥塘路,245103,1177,东-西,20
3,凤塘大道,5,宝安区,桥塘路,2451,永福路,245104,772,东-西,20
3,凤塘大道,5,宝安区,永福路,2451,松福大道,245105,975,东-西,20
3,凤塘大道,5,宝安区,松福大道,2451,沿江高速,245106,770,东-西,20
3,凤塘大道,5,宝安区,沿江高速,2452,松福大道,245201,1936,西-东,20
3,凤塘大道,5,宝安区,松福大道,2452,永福路,245202,970,西-东,20
3,凤塘大道,5,宝安区,永福路,2452,桥塘路,245203,768,西-东,20
3,凤塘大道,5,宝安区,桥塘路,2452,宝安大道,245204,1147,西-东,20
3,凤塘大道,5,宝安区,宝安大道,2452,大洋路,245205,1079,西-东,20
3,凤塘大道,5,宝安区,大洋路,2452,凤凰山大道,245206,763,西-东,20
3,福海大道,5,宝安区,广深公路,2461,政丰北路,246101,1045,东-西,20
3,福海大道,5,宝安区,政丰北路,2461,宝安大道,246102,690,东-西,20
3,福海大道,5,宝安区,宝安大道,2461,永福路,246103,436,东-西,20
3,福海大道,5,宝安区,永福路,2462,宝安大道,246201,419,西-东,20
3,福海大道,5,宝安区,宝安大道,2462,政丰北路,246202,707,西-东,20
3,福海大道,5,宝安区,政丰北路,2462,广深公路,246203,1045,西-东,20
3,永福路,5,宝安区,宝安大道,2473,福海大道,247301,919,南-北,20
3,永福路,5,宝安区,福海大道,2473,豪业路,247302,496,南-北,20
3,永福路,5,宝安区,豪业路,2473,重庆路,247303,468,南-北,20
3,永福路,5,宝安区,重庆路,2473,桥和路,247304,520,南-北,20
3,永福路,5,宝安区,桥和路,2473,荔园路(福永),247305,983,南-北,20
3,永福路,5,宝安区,荔园路(福永),2473,凤塘大道,247306,482,南-北,20
3,永福路,5,宝安区,凤塘大道,2473,兴业西路,247307,675,南-北,20
3,永福路,5,宝安区,兴业西路,2473,西环路(沙井),247308,551,南-北,20
3,永福路,5,宝安区,西环路(沙井),2474,兴业西路,247401,558,北-南,20
3,永福路,5,宝安区,兴业西路,2474,凤塘大道,247402,680,北-南,20
3,永福路,5,宝安区,凤塘大道,2474,荔园路(福永),247403,478,北-南,20
3,永福路,5,宝安区,荔园路(福永),2474,桥和路,247404,988,北-南,20
3,永福路,5,宝安区,桥和路,2474,重庆路,247405,577,北-南,20
3,永福路,5,宝安区,重庆路,2474,豪业路,247406,401,北-南,20
3,永福路,5,宝安区,豪业路,2474,福海大道,247407,486,北-南,20
3,永福路,5,宝安区,福海大道,2474,宝安大道,247408,942,北-南,20
3,宝源路,5,宝安区,新安六路,2483,海城路,248301,635,南-北,20
3,宝源路,5,宝安区,海城路,2483,西乡大道,248302,880,南-北,20
3,宝源路,5,宝安区,西乡大道,2483,银田路,248303,1082,南-北,20
3,宝源路,5,宝安区,银田路,2483,碧湾路,248304,1478,南-北,20
3,宝源路,5,宝安区,碧湾路,2483,文昌路,248305,733,南-北,20
3,宝源路,5,宝安区,文昌路,2483,航城大道,248306,1157,南-北,20
3,宝源路,5,宝安区,航城大道,2483,疏港通道,248307,662,南-北,20
3,宝源路,5,宝安区,疏港通道,2484,航城大道,248401,672,北-南,20
3,宝源路,5,宝安区,航城大道,2484,文昌路,248402,1179,北-南,20
3,宝源路,5,宝安区,文昌路,2484,碧湾路,248403,989,北-南,20
3,宝源路,5,宝安区,碧湾路,2484,银田路,248404,1293,北-南,20
3,宝源路,5,宝安区,银田路,2484,西乡大道,248405,1003,北-南,20
3,宝源路,5,宝安区,西乡大道,2484,海城路,248406,874,北-南,20
3,宝源路,5,宝安区,海城路,2484,新安六路,248407,625,北-南,20
3,新安六路,5,宝安区,宝安大道,2493,新湖路,249301,648,南-北,20
3,新安六路,5,宝安区,新湖路,2493,宝源路,249302,425,南-北,20
3,新安六路,5,宝安区,宝源路,2493,海宾大道,249303,1074,南-北,20
3,新安六路,5,宝安区,海宾大道,2494,宝源路,249401,1096,北-南,20
3,新安六路,5,宝安区,宝源路,2494,新湖路,249402,422,北-南,20
3,沙河东路,3,南山区,白石路,1463,深南大道,146302,967,南-北,20
3,沙河东路,3,南山区,深南大道,1463,香山西街,146303,1055,南-北,20
3,沙河东路,3,南山区,香山西街,1463,北环大道,146304,542,南-北,20
3,沙河东路,3,南山区,北环大道,1463,广深高速公路,146305,814,南-北,20
3,沙河东路,3,南山区,广深高速公路,1464,北环大道,146401,978,北-南,20
3,沙河东路,3,南山区,北环大道,1464,香山西街,146402,382,北-南,20
3,沙河东路,3,南山区,香山西街,1464,深南大道,146403,1068,北-南,20
3,沙河东路,3,南山区,深南大道,1464,白石路,146404,952,北-南,20
3,沙河东路,3,南山区,白石路,1464,滨海大道,146405,925,北-南,20
3,沙河西路,3,南山区,望海路,1473,滨海大道,147301,1747,南-北,20
3,沙河西路,3,南山区,滨海大道,1473,高新南十道,147302,656,南-北,20
3,沙河西路,3,南山区,高新南十道,1473,白石路,147303,766,南-北,20
3,沙河西路,3,南山区,白石路,1473,深南大道,147304,934,南-北,20
3,沙河西路,3,南山区,深南大道,1473,北环大道,147305,1138,南-北,20
3,沙河西路,3,南山区,北环大道,1473,广深高速公路,147306,976,南-北,20
3,沙河西路,3,南山区,广深高速公路,1473,茶光路,147307,975,南-北,20
3,沙河西路,3,南山区,茶光路,1473,留仙大道,147308,1350,南-北,20
3,沙河西路,3,南山区,留仙大道,1473,西丽路,147309,792,南-北,20
3,沙河西路,3,南山区,西丽路,1473,同发路,147310,1142,南-北,20
3,沙河西路,3,南山区,同发路,1473,同乐路,147311,1576,南-北,20
3,沙河西路,3,南山区,同乐路,1473,松白路,147312,2281,南-北,20
3,沙河西路,3,南山区,松白路,1474,同乐路,147401,2282,北-南,20
3,沙河西路,3,南山区,同乐路,1474,同发路,147402,1578,北-南,20
3,沙河西路,3,南山区,同发路,1474,西丽路,147403,1135,北-南,20
3,沙河西路,3,南山区,西丽路,1474,留仙大道,147404,793,北-南,20
3,沙河西路,3,南山区,留仙大道,1474,茶光路,147405,1351,北-南,20
3,沙河西路,3,南山区,茶光路,1474,广深高速公路,147406,877,北-南,20
3,沙河西路,3,南山区,广深高速公路,1474,北环大道,147407,1075,北-南,20
3,沙河西路,3,南山区,北环大道,1474,深南大道,147408,1367,北-南,20
3,沙河西路,3,南山区,深南大道,1474,白石路,147409,933,北-南,20
3,沙河西路,3,南山区,白石路,1474,高新南十道,147410,536,北-南,20
3,沙河西路,3,南山区,高新南十道,1474,滨海大道,147411,760,北-南,20
3,沙河西路,3,南山区,滨海大道,1474,望海路,147412,1751,北-南,20
3,南海大道,3,南山区,港湾大道,1483,工业三路,148301,1267,南-北,20
3,南海大道,3,南山区,工业三路,1483,工业六路,148302,727,南-北,20
3,南海大道,3,南山区,工业六路,1483,工业七路,148303,452,南-北,20
3,南海大道,3,南山区,工业七路,1483,工业八路,148304,414,南-北,20
3,南海大道,3,南山区,工业八路,1483,东滨路,148305,527,南-北,20
3,南海大道,3,南山区,东滨路,1483,登良路,148306,676,南-北,20
3,南海大道,3,南山区,登良路,1483,创业路(南山),148307,507,南-北,20
3,南海大道,3,南山区,创业路(南山),1483,滨海大道,148308,548,南-北,20
3,南海大道,3,南山区,滨海大道,1483,学府路,148309,799,南-北,20
3,南海大道,3,南山区,学府路,1483,桃园路,148310,997,南-北,20
3,南海大道,3,南山区,桃园路,1483,深南大道,148311,589,南-北,20
3,南海大道,3,南山区,深南大道,1483,高新中二道,148312,762,南-北,20
3,南海大道,3,南山区,高新中二道,1483,北环大道,148313,477,南-北,20
3,南海大道,3,南山区,北环大道,1483,朗山路,148314,684,南-北,20
3,南海大道,3,南山区,朗山路,1483,同乐路,148315,733,南-北,20
3,南海大道,3,南山区,同乐路,1484,朗山路,148401,819,北-南,20
3,南海大道,3,南山区,朗山路,1484,北环大道,148402,588,北-南,20
3,南海大道,3,南山区,北环大道,1484,高新中二道,148403,474,北-南,20
3,南海大道,3,南山区,高新中二道,1484,深南大道,148404,773,北-南,20
3,南海大道,3,南山区,深南大道,1484,桃园路,148405,549,北-南,20
3,南海大道,3,南山区,桃园路,1484,学府路,148406,1040,北-南,20
3,南海大道,3,南山区,学府路,1484,滨海大道,148407,775,北-南,20
3,南海大道,3,南山区,滨海大道,1484,创业路(南山),148408,579,北-南,20
3,南海大道,3,南山区,创业路(南山),1484,登良路,148409,497,北-南,20
3,南海大道,3,南山区,登良路,1484,东滨路,148410,675,北-南,20
3,南海大道,3,南山区,东滨路,1484,工业八路,148411,540,北-南,20
3,南海大道,3,南山区,工业八路,1484,工业七路,148412,402,北-南,20
3,南海大道,3,南山区,工业七路,1484,工业六路,148413,460,北-南,20
3,南海大道,3,南山区,工业六路,1484,工业三路,148414,717,北-南,20
3,南海大道,3,南山区,工业三路,1484,港湾大道,148415,1280,北-南,20
4,爱榕路,3,南山区,招商路,1493,工业八路,149301,879,南-北,15
4,爱榕路,3,南山区,工业八路,1493,沿江高速,149302,583,南-北,15
4,爱榕路,3,南山区,沿江高速,1494,工业八路,149401,583,北-南,15
4,爱榕路,3,南山区,工业八路,1494,招商路,149402,881,北-南,15
4,登良路,3,南山区,后海滨路,1501,后海大道,150101,540,东-西,15
4,登良路,3,南山区,后海大道,1501,南海大道,150102,664,东-西,15
4,登良路,3,南山区,南海大道,1501,南山大道,150103,882,东-西,15
4,登良路,3,南山区,南山大道,1501,南新路,150104,248,东-西,15
4,登良路,3,南山区,南新路,1502,南山大道,150201,248,西-东,15
4,登良路,3,南山区,南山大道,1502,南海大道,150202,882,西-东,15
4,登良路,3,南山区,南海大道,1502,后海大道,150203,664,西-东,15
4,登良路,3,南山区,后海大道,1502,后海滨路,150204,503,西-东,15
4,二号路,3,南山区,沙河西路,1511,同乐路,151101,2219,东-西,15
4,二号路,3,南山区,同乐路,1512,沙河西路,151201,2212,西-东,15
4,高新南十道,3,南山区,沙河西路,1521,科苑南路,152101,923,东-西,15
4,高新南十道,3,南山区,科苑南路,1522,沙河西路,152201,922,西-东,15
4,高新南四道,3,南山区,沙河西路,1531,科技南路,153101,750,东-西,15
4,高新南四道,3,南山区,科技南路,1531,科苑南路,153102,453,东-西,15
4,高新南四道,3,南山区,科苑南路,1532,科技南路,153201,453,西-东,15
4,高新南四道,3,南山区,科技南路,1532,沙河西路,153202,744,西-东,15
4,高新中二道,3,南山区,科苑路,1541,科技中二路,154101,695,东-西,15
4,高新中二道,3,南山区,科技中二路,1541,南海大道,154102,521,东-西,15
4,高新中二道,3,南山区,南海大道,1542,科技中二路,154201,521,西-东,15
4,高新中二道,3,南山区,科技中二路,1542,科苑路,154202,698,西-东,15
4,工业八路,3,南山区,科院南路（南侧）,1551,后海滨路,155101,624,东-西,15
4,工业八路,3,南山区,后海滨路,1551,后海大道,155102,493,东-西,15
4,工业八路,3,南山区,后海大道,1551,公园路(南山),155103,860,东-西,15
